"","LSOA21CD","distance_any_greenspace","distance_doorstop_greenspace","distance_local_greenspace","distance_neighbourhood_greenspace","distance_wider_greenspace","distance_district_greenspace","distance_subregional_greenspace","LSOA11CD"
"642","E01007088",116.0037527,123.8769697,139.26444825,463.7657199,463.7657199,1590.179083,10102.794355,"E01007088"
"643","E01007089",193.6990924,214.2139449,221.5278379,261.05684265,399.7564562,399.7564562,10953.68622,"E01007089"
"644","E01007090",168.1513009,170.93796,170.93796,389.0799751,547.7252618,700.6220451,10989.87768,"E01007090"
"645","E01007091",226.46541145,339.74733435,339.74733435,641.93551465,1275.053386,1711.0318475,9906.4355305,"E01007091"
"646","E01007092",112.24073425,114.7758464,146.6625841,161.7303713,1052.487483,1090.5721095,10554.28329,"E01007092"
"647","E01007095",261.60776015,377.2148275,872.84469715,1899.7558355,1899.7558355,5298.135543,13653.199925,"E01007095"
"648","E01007096",174.6314462,174.6314462,341.7926157,2142.1046705,2142.1046705,5593.4770035,13460.745305,"E01007096"
"649","E01007097",133.5368758,133.5368758,133.5368758,1837.112658,1837.112658,5360.307264,13167.63825,"E01007097"
"650","E01007098",194.4376803,194.4658963,243.345248,2156.345389,2156.345389,5970.420261,12988.06979,"E01007098"
"651","E01007099",203.7923552,218.7699697,225.8357954,1447.478522,1447.478522,5336.187134,12392.9264,"E01007099"
"652","E01007100",101.13235865,145.21268125,835.09995655,2592.985844,2592.985844,6052.824024,14107.71838,"E01007100"
"653","E01007101",107.8478159,282.43068285,810.5578084,2299.806707,2299.806707,5689.974769,14069.07087,"E01007101"
"654","E01007102",100.2657864,135.2057482,135.2057482,688.0753257,688.0753257,688.0753257,10652.64899,"E01007102"
"655","E01007103",196.67636265,199.0960347,214.81488335,1096.314792,1096.314792,1096.314792,11186.603645,"E01007103"
"656","E01007104",106.1791078,144.6583459,216.6752821,1317.471235,1317.471235,1317.471235,11532.75424,"E01007104"
"657","E01007105",98.34547124,108.02994775,368.74257975,1141.6122795,1141.6122795,1141.6122795,11677.90518,"E01007105"
"658","E01007106",181.5764939,181.5764939,204.7868272,474.3529008,474.3529008,474.3529008,11315.29457,"E01007106"
"659","E01007107",231.2106462,276.55690135,324.0940093,433.44824045,433.44824045,433.44824045,10706.258615,"E01007107"
"660","E01007108",195.94092655,195.94092655,195.94092655,258.8960132,258.8960132,258.8960132,10930.426195,"E01007108"
"661","E01007109",278.5598529,315.90291355,384.5369467,1352.851587,1352.851587,1352.851587,11466.411565,"E01007109"
"662","E01007110",212.2818513,212.2818513,212.5737386,601.4616374,601.4616374,5926.579883,9737.060711,"E01007110"
"663","E01007111",199.11689,203.0843256,216.2032459,776.6850042,780.0121414,7240.343684,8286.777016,"E01007111"
"664","E01007112",215.36038385,225.16134615,251.93345635,275.5947073,275.5947073,7513.414125,8477.910097,"E01007112"
"665","E01007113",275.1086724,286.2979761,297.9507396,783.1057368,783.1057368,6704.930965,8785.941062,"E01007113"
"666","E01007114",101.64990445,143.66239815,146.52073295,275.78316085,275.78316085,7178.1876785,8456.089683,"E01007114"
"667","E01007115",242.4504903,242.4504903,243.6095568,309.1490899,309.1490899,7318.691843,9301.764653,"E01007115"
"668","E01007116",129.4241705,130.68893385,154.63553385,355.88395935,355.88395935,6482.801673,9106.9309715,"E01007116"
"669","E01007117",161.7972768,196.2424846,196.2424846,244.16003415,244.16003415,6402.5362665,9726.551341,"E01007117"
"670","E01007118",229.8797847,230.1118205,230.1118205,254.84135945,254.84135945,5962.9627215,10101.76692,"E01007118"
"671","E01007119",342.90830255,496.2942583,496.2942583,912.40635075,912.40635075,7478.3688745,8343.9082895,"E01007119"
"672","E01007120",141.0671591,226.64120675,226.64120675,347.9749666,347.9749666,8566.241464,9297.4382085,"E01007120"
"673","E01007121",64.53247572,114.954283,202.6839919,316.8280353,322.0907937,8357.747578,9209.013764,"E01007121"
"674","E01007122",87.590562555,227.5022079,628.24539455,641.88960435,732.2633967,7446.667514,8948.826231,"E01007122"
"675","E01007123",89.538924005,130.7380156,281.6262134,281.6262134,418.4375263,7914.687098,9162.7960715,"E01007123"
"676","E01007124",133.080313,226.9829144,226.9829144,541.3222478,541.3222478,8165.671004,9014.35394,"E01007124"
"677","E01007125",135.6525997,260.9375421,320.6832833,321.0509205,367.2493054,7234.791274,9382.484632,"E01007125"
"678","E01007127",130.50305185,172.0807609,178.5297416,216.0063577,216.0063577,5718.989204,9464.361721,"E01007127"
"679","E01007128",213.5054242,262.925569,714.8461112,762.1723356,762.1723356,5366.26488,9106.304685,"E01007128"
"680","E01007129",268.1412538,381.8969114,432.926353,440.6616126,440.6616126,6075.318813,9743.86617,"E01007129"
"681","E01007130",327.9689977,400.21594575,824.0702347,974.4980951,974.4980951,5757.558132,9259.733977,"E01007130"
"682","E01007131",180.6524387,573.37516645,639.0778268,975.5025964,1267.3439045,6003.8693755,8981.7793595,"E01007131"
"683","E01007133",241.2318331,349.6390968,351.8243276,358.8284337,358.8284337,5826.986941,9553.579239,"E01007133"
"684","E01007135",238.4911883,244.7011467,330.2469264,356.7843368,538.2381893,7992.000553,9029.008724,"E01007135"
"685","E01007136",226.4916656,258.4948419,373.7516012,668.9457533,737.9092061,7245.90635,8180.448406,"E01007136"
"686","E01007137",116.80929995,127.50922825,145.66055735,309.45511,695.8729922,7635.8117565,8597.2523185,"E01007137"
"687","E01007138",309.97102235,339.01913045,491.31702765,713.5822197,713.5822197,8249.4355845,9038.134251,"E01007138"
"688","E01007139",144.0685506,168.4536676,179.2228224,857.9841206,857.9841206,8061.146136,8798.6319195,"E01007139"
"689","E01007141",123.439819,203.8926475,327.4867269,747.7806032,747.7806032,7907.014395,9212.237068,"E01007141"
"690","E01007142",126.5428224,138.0782136,278.4369422,630.1823937,1457.097872,7486.079138,9978.379322,"E01007142"
"691","E01007143",267.1721037,301.0268621,304.7003452,657.8549238,1359.368136,8090.913388,10117.28891,"E01007143"
"692","E01007144",576.80482075,598.69302795,661.9612047,1794.4171165,2137.364224,4056.0790775,8578.822234,"E01007144"
"693","E01007145",366.7763639,366.7763639,753.1604487,790.8958196,1288.286904,6571.257833,9335.463622,"E01007145"
"694","E01007146",527.6549706,527.6549706,572.45815295,823.58492485,823.58492485,5955.3339995,9526.546839,"E01007146"
"695","E01007147",261.9212602,261.9212602,1024.225723,1131.262817,1500.779268,6532.692373,8881.343534,"E01007147"
"696","E01007148",322.9893251,333.5195471,557.3286571,566.986636,566.986636,6803.506424,7747.268001,"E01007148"
"697","E01007149",237.6128242,237.6128242,348.1516164,642.29131035,642.29131035,6932.3119615,7866.854018,"E01007149"
"698","E01007150",398.50024575,398.50024575,398.50024575,677.62797825,677.62797825,7702.3639105,8636.905967,"E01007150"
"699","E01007151",310.1379065,332.1293202,354.9189799,358.8597517,358.8597517,6484.428746,10054.56892,"E01007151"
"700","E01007152",122.0180634,122.7853389,223.18539695,924.2252239,924.2252239,6872.8433185,10028.77454,"E01007152"
"701","E01007153",334.5261387,334.5261387,493.1483854,686.6449924,686.6449924,6478.529723,10172.25756,"E01007153"
"702","E01007154",415.7400569,415.7400569,445.61345935,512.8019669,512.8019669,6003.1756955,9909.219516,"E01007154"
"703","E01007155",160.692305,284.3697056,287.8555246,287.8555246,287.8555246,6346.979798,10046.30393,"E01007155"
"704","E01007156",151.1841601,159.6744081,175.64057255,175.7938617,175.7938617,7136.413243,9843.5173595,"E01007156"
"705","E01007157",153.88088465,191.49324,220.8962317,220.8962317,353.90155095,7687.5686145,9386.954038,"E01007157"
"706","E01007158",231.7889711,244.7175447,345.821365,345.821365,350.2867115,7515.363413,9496.171946,"E01007158"
"707","E01007159",158.2230179,158.2230179,165.2821088,257.5582826,257.5582826,7752.854756,8688.738252,"E01007159"
"708","E01007160",269.9158485,355.8609964,534.6889148,550.9426593,550.9426593,6786.968,10044.55394,"E01007160"
"709","E01007161",225.1535365,237.62503385,237.62503385,816.00920725,816.00920725,7496.524387,8362.063802,"E01007161"
"710","E01007162",174.22160545,275.0791055,275.0791055,816.94584075,816.94584075,7909.882725,8848.8781945,"E01007162"
"711","E01007163",508.5161412,532.6698676,532.6698676,671.7023395,672.8390079,7602.273835,9312.176419,"E01007163"
"712","E01007164",98.545561855,115.3027143,146.00497555,377.9371864,377.9371864,8445.6456505,10005.37185,"E01007164"
"713","E01007165",511.5958576,526.5705776,655.1740203,1048.792703,1048.792703,7987.185802,8921.727858,"E01007165"
"714","E01007166",292.04341295,333.05283995,528.46155665,1035.831194,1035.831194,8147.238746,9081.7808025,"E01007166"
"715","E01007167",253.439939,253.439939,253.439939,606.1921897,606.1921897,8391.952005,9326.494062,"E01007167"
"716","E01007168",270.70753105,334.7671237,1076.4572595,1521.923692,1521.923692,8608.853667,9691.9580345,"E01007168"
"717","E01007169",241.6242236,367.58394025,684.57693635,1137.086441,1140.0914995,8209.900412,9889.551627,"E01007169"
"718","E01007170",310.8258051,340.9616781,385.3370501,703.3421102,703.3421102,7280.837017,8215.379074,"E01007170"
"719","E01007171",92.63150485,99.59274801,99.59274801,541.67901575,541.67901575,7611.2480755,8545.790132,"E01007171"
"720","E01007172",299.9025842,342.9541617,342.9541617,954.8370165,954.8370165,7281.772816,8216.314872,"E01007172"
"721","E01007173",154.2616293,161.4536711,171.7972484,289.3254921,1259.279771,7131.259417,7863.490455,"E01007173"
"722","E01007174",156.2924201,200.02939575,221.21102945,221.21102945,1481.7474545,6937.5863185,8020.030496,"E01007174"
"723","E01007175",231.52819235,265.8871833,312.18606875,395.46933915,1298.4016715,6844.599204,7452.7991095,"E01007175"
"724","E01007176",169.2986108,436.69166405,457.1133406,827.4703625,1043.4594795,7091.9229735,7700.1228795,"E01007176"
"725","E01007177",160.1079123,169.0903768,275.8327299,697.4794969,802.4290565,7305.116228,8405.671464,"E01007177"
"726","E01007178",284.1838453,292.64469305,367.5625636,638.5841945,698.15091095,7291.588466,7899.788371,"E01007178"
"727","E01007179",194.01783925,499.78748825,499.78748825,757.3576322,1502.525138,6312.9519605,8769.2453615,"E01007179"
"728","E01007180",306.2402585,466.38240845,466.38240845,519.08016685,1667.446829,6660.330809,8523.4703,"E01007180"
"729","E01007181",244.874311,257.3362268,269.0456903,770.6879461,1297.086195,7068.812164,8816.017447,"E01007181"
"730","E01007182",112.3369437,190.00430915,479.4352438,599.0810987,599.0810987,2762.496043,7675.186318,"E01007182"
"731","E01007183",605.30891745,654.11163125,874.2470317,1606.64179,1606.64179,3085.61047,9390.7053385,"E01007183"
"732","E01007184",197.79769165,359.3072515,562.9432638,767.3935793,767.3935793,2646.270379,8089.4527355,"E01007184"
"733","E01007185",194.5747544,295.6035229,295.8118652,1038.548816,1038.548816,2275.150214,7570.823647,"E01007185"
"734","E01007186",660.3501859,660.3501859,681.8635516,2076.227815,2076.227815,1153.339288,7597.603364,"E01007186"
"735","E01007187",233.7556618,234.78142435,271.69107055,291.6194824,291.6194824,4058.1284795,8649.573824,"E01007187"
"736","E01007188",361.8338682,383.0169893,400.1515586,1526.646131,1526.646131,1776.631399,7402.720673,"E01007188"
"737","E01007189",290.3915955,434.3055253,471.8878919,1143.369254,1143.369254,2267.329508,6968.36203,"E01007189"
"738","E01007190",190.2571586,190.88945415,427.19716705,427.19716705,427.19716705,3216.972785,7320.492185,"E01007190"
"739","E01007191",502.26052525,502.26052525,530.17294255,894.2329649,894.2329649,2802.8523895,6427.253801,"E01007191"
"740","E01007192",366.9037845,366.9037845,408.6518953,956.7836163,956.7836163,3305.074201,8888.119612,"E01007192"
"741","E01007193",152.3218917,229.5791168,307.9278503,309.0195285,309.0195285,11993.76266,14829.41959,"E01007193"
"742","E01007194",132.5918239,271.9933618,606.4822017,727.561173,727.561173,12248.95903,14726.14061,"E01007194"
"743","E01007195",265.52475695,296.9379257,372.94916495,2381.018307,2401.5473595,11209.86168,13810.99083,"E01007195"
"744","E01007196",115.56549075,183.7991587,288.5180333,344.1502214,344.1502214,10479.73162,15662.23583,"E01007196"
"745","E01007197",116.7373326,146.4183808,158.6884494,427.09142,427.09142,9983.612843,15105.8478,"E01007197"
"746","E01007198",110.4218129,161.2657614,258.92126375,347.6716741,347.6716741,10303.31728,15588.863885,"E01007198"
"747","E01007199",263.2672321,275.8390004,1072.419858,1948.706578,1948.706578,11956.9913,14102.56155,"E01007199"
"748","E01007200",114.7097917,289.4187329,445.2685882,1785.787106,1785.787106,12047.01397,14584.58738,"E01007200"
"749","E01007201",130.88575465,131.69029615,375.65026485,1029.628774,1029.628774,12327.87663,14674.38682,"E01007201"
"750","E01007202",144.85017465,153.90114055,236.56402995,728.20469845,728.20469845,12009.315485,14569.95094,"E01007202"
"751","E01007203",112.8862913,143.8724324,147.4489642,227.3508706,389.6035132,9958.815986,9591.319272,"E01007203"
"752","E01007204",134.5866054,189.9403502,228.8389641,320.3571975,452.16307295,8980.6003415,8613.1036275,"E01007204"
"753","E01007205",91.73425608,149.0876196,176.27456505,243.92831945,381.83623355,9486.410123,9118.913409,"E01007205"
"754","E01007206",154.6165928,267.9765623,711.6284318,711.6284318,1209.892466,10233.7783,10179.45948,"E01007206"
"755","E01007207",274.31207535,412.0005482,640.3834922,691.1954941,1503.225596,10208.734205,10399.95302,"E01007207"
"756","E01007208",325.706483,357.24017115,651.97366395,694.0323465,1810.2069415,9666.7224295,10691.67458,"E01007208"
"757","E01007209",156.7758364,156.7758364,156.7758364,170.8105607,2047.592833,9392.600637,10444.34617,"E01007209"
"758","E01007210",124.1259611,132.8724577,166.5654375,181.5428787,313.763154,8767.759048,8400.262334,"E01007210"
"759","E01007211",84.032364055,88.373228925,333.2922049,778.5487768,1429.8049525,7290.418038,6968.450903,"E01007211"
"760","E01007212",194.7345426,433.0452994,442.6724426,568.1292677,1993.591735,7164.932187,7515.355047,"E01007212"
"761","E01007213",195.307161,390.5475942,591.4584529,826.8072142,1752.285835,7550.60737,7330.763609,"E01007213"
"762","E01007214",120.1496589,203.59774485,203.1249041,220.6262352,2425.986151,7090.452024,7874.207153,"E01007214"
"763","E01007215",316.4301081,697.154757,737.0256452,737.0256452,3130.948282,6409.734602,8794.104918,"E01007215"
"764","E01007216",102.1000759,272.8987082,411.520552,411.520552,2530.05875,6600.557529,8048.066575,"E01007216"
"765","E01007217",236.4790743,345.2469892,425.9138225,506.3854524,2090.897587,6696.267901,7580.310066,"E01007217"
"766","E01007218",165.97639875,432.92369295,564.21438785,564.21438785,2850.669519,6434.0813845,8387.657481,"E01007218"
"767","E01007219",148.15900555,238.6508558,238.6508558,238.6508558,2826.4769095,6842.4422445,8436.5273145,"E01007219"
"768","E01007220",367.797036,442.3631871,442.3631871,442.3631871,2990.327991,6753.378453,8741.850649,"E01007220"
"769","E01007221",190.2625758,212.0334741,278.6704153,1261.796653,1756.634946,9809.534586,11277.86227,"E01007221"
"770","E01007222",105.0204034,105.0204034,105.0204034,1837.881852,1876.5662015,10293.84521,11948.8671,"E01007222"
"771","E01007223",183.7415798,183.7415798,183.7415798,1642.771294,1642.771294,10902.90208,12082.94248,"E01007223"
"772","E01007224",273.0992651,433.0578633,433.0578633,1844.204184,2320.506442,9851.237746,11812.02287,"E01007224"
"773","E01007225",156.60661395,257.93464335,385.66611,447.18529955,2264.573356,9062.90768,10482.220765,"E01007225"
"774","E01007226",442.92776175,482.721737,529.9325059,1043.014906,2324.9801085,9289.2375765,11063.026345,"E01007226"
"775","E01007227",159.1717286,238.51976455,332.00115555,919.8676518,1384.818993,10121.99065,10911.54637,"E01007227"
"776","E01007228",161.26934665,161.26934665,161.26934665,1204.899923,1204.899923,10619.80839,11475.147575,"E01007228"
"777","E01007229",173.1693092,176.5755823,473.7203019,616.5137717,1869.26959,5331.516513,8137.663291,"E01007229"
"778","E01007230",84.06807351,86.65094441,86.65094441,1062.014507,2432.14412,4842.466035,8693.90268,"E01007230"
"779","E01007231",136.4171025,218.2031436,441.7968199,964.8383838,2090.309398,5004.982243,8532.923514,"E01007231"
"780","E01007232",300.9802296,506.9391951,528.0049719,615.193878,2711.80492,5806.4136405,8481.352464,"E01007232"
"781","E01007233",105.1588643,141.4190261,332.8858428,379.01704785,2121.0522785,5528.127178,8120.8567905,"E01007233"
"782","E01007234",136.5484144,269.8871811,293.8963159,684.151343,2512.529794,5342.5856735,8504.056257,"E01007234"
"783","E01007235",102.78866315,115.4983875,199.1297445,199.1297445,1749.690744,6129.2248795,7565.6579365,"E01007235"
"784","E01007236",171.07052855,187.28100125,289.4669076,289.4669076,2380.759058,6039.418983,8097.1713455,"E01007236"
"785","E01007237",193.20111765,207.8416259,364.8534108,784.9901236,1895.614956,5391.5066565,8458.435498,"E01007237"
"786","E01007238",132.9970816,134.175814,175.07831535,1372.0716455,2529.7542035,4602.708209,8960.51617,"E01007238"
"787","E01007239",496.0797587,726.9761316,820.3888885,843.7373857,884.5061757,6400.149024,9572.64339,"E01007239"
"788","E01007240",201.6636571,326.7645559,485.9418605,783.7022676,789.1172264,7091.674241,10022.06419,"E01007240"
"789","E01007241",148.4822471,171.9587661,172.4258445,439.830186,543.5074836,7710.579369,9659.004493,"E01007241"
"790","E01007242",242.7557657,322.5014771,322.5014771,511.7963535,1225.459445,7214.986398,9904.088273,"E01007242"
